Gymboree
red
assess,Worker exploitation in India,Social: Criticism,"This 2012 report by two Dutch NGOs (SOMO and ICN) reveals how workers in the South Indian garment and textile industry continue to suffer exploitative working conditions while making garments for Western brands. While some recent improvements have been made, thousands of girls work under recruitment and employment schemes that amount to bonded labour. This company was shown to be sourcing from one or more of the four garment manufacturers investigated, and failed to respond to a review request.
[Source 2012][More on Workers Rights]"
assess,Cotton sourcing (As You Sow),Social: lesser criticism,"Responsible Sourcing Network's 2014 report Cotton Sourcing Snapshot: A Survey of Corporate Practices to End Forced Labor includes survey results and ratings of 49 companies reflecting actions they are taking to stop cotton from Uzbekistan picked with forced labor from entering their supply chains. The survey offered a maximum of 100 points across 11 indicators in the categories of Policy, Public Disclosure, Engagement, and Implementation & Auditing. Only five companies scored over 50 points, 19 companies (including this company) scored under 25 points, and two companies scored zero.
[Source 2014][More on Human Rights]"
assess,Fined for meal break violations,Social: lesser criticism,"The Gynboree Corporation breached the meal break laws of Massachusetts resulting in the payment of $463,000 to current and former managers, penalties to the Commonwealth and allocation for updating company policies.
[Source 2012][More on Workers Rights]"
assess,Sweatshop Hall of Shame 2010,Social: minor criticism,"Named in the International Labor Rights Forum's ""Sweatshop Hall of Shame 2010"", which highlights apparel and textile companies that use sweatshops in their global production. [Listed under Information due to age or report]
[Source 2010][More on Workers Rights]"
assess,Code of conduct,Business Ethics: minor praise,"Gymboree Corporation has a Business and Ethics Code of Conduct located on the Investor and Media section of their website.
[Source 2012][More on Sustainability Reporting]"
assess,SB 657 disclosure statement,Social: information,"The California Transparency in Supply Chains Act of 2010 (SB 657) requires companies operating in California to disclose their efforts to eradicate slavery and human trafficking from their direct supply chains. KnowTheChain.org has examined this company's disclosure statement and concluded that it addresses the majority of SB 657 requirements. Follow the link to see this company's disclosure statement.
[Source 2013][More on Workers Rights]"
assess,Workers rights in China,Social: Criticism,"This 2012 report by the Institute for Global Labour and Human Rights reveals how Bain Capital owned Sensata Technologies pays their young women workers in China just 99 cents to $1.35 an hour to work 12-hour shifts, seven days a week. These workers have no  freedom of religion, no freedom of speech, no political freedoms and no right to the International Labor Organization's internationally recognized labor rights standards.
[Source 2012][More on Workers Rights]"
assess,Collusion lawsuit,Business Ethics: lesser criticism,"In 2014 this company agreed to pay US$54 million to settle a class action lawsuit alleging that the Boston firm and several other major private equity firms colluded to keep rivals from outbidding them on giant buyout deals.
[Source 2014][More on Governance]"
assess,Community support,Business Ethics: minor praise,"This company claims on its website to support charities and not-for-profit organisations through its Bain Capital Community Partnership program. 
[Source 2016][More on Finance]"
assess,Corruption,Business Ethics: information,"Mitt Romney, US presidential candidate in 2012, was head of this company when fraud was committed. When the fraud was reported to the US Department of Justice (2001), he 'retroactively retired'(1999) to conceal his involvement and avoid investigation. President George W. Bush's appointment of a lawyer from this company's secret law firm as a US Attorney guaranteed Romney would not be investigated despite public docket records, FEC and SEC filings showing that he profited from corruption, fraud and racketeering.
[Source 2012][More on Finance]"
assess,OpenSecrets.org profile,Information,"OpenSecrets.org tracks the influence of money on U.S. politics, and how that money affects policy and citizens' lives. Follow link to see this company's record of political donations, lobbying, outside spending and more.
[Source 2014]"
product,Gymboree,Childrenswear
product,Gymboree,Babywear
