Forever 21
red
assess,Uzbek cotton commitment,Social: lesser praise ,"This company has signed the Cotton Pledge with the Responsible Sourcing Network, signifying a public commitment to not use Uzbekistani cotton. (Uzbekistan is the world's fifth largest exporter of cotton and has for decades been criticised for using the forced labour of its schoolchildren to harvest that cotton by hand under appalling conditions. This practice is organised and controlled by the central government).
[Source 2016][More on Human Rights]"
assess,Irresponsible fabric sourcing,Environment: Criticism,"In 2015 the Rainforest Action Network (RAN) released a report documenting the results of decades of irresponsible fabric sourcing including land grabbing, forest destruction and human rights abuse to forest-dependent communities caused by deforestation from tree-based fabric production companies. This company was one of the ""Fashion Fifteen"" implicated in the report for irresponsibly sourcing tree-based fabrics such as rayon and viscose.
[Source 2015][More on Forests]"
assess,Supply chain practices in China,Environment: Criticism,"This company received a score of 0/100 (retrieved 14-Feb-2018) in the Corporate Information Transparency Index (CITI), a system for evaluating supply chain practices in China, particularly in regards to environmental management and water pollution. Scores are calculated using government compliance data, online monitoring data, and third-party environmental audits, as well as trends in the environmental performance of factories in the company's supply chains.
[Source 2018][More on Habitats]"
assess,Workers rights in USA,Social: Criticism,"In 2012 the U.S. Department of Labor said it found widespread 'sweatshop-like' labor violations in downtown LA's fashion district, resulting in the recovery of more than $326,200 in back wages for 185 employees. The garments being produced by violators were destined for sale at more than 30 retailers nationwide, including this one.
[Source 2015][More on Workers Rights]"
assess,Cotton sourcing (As You Sow),Social: Criticism,"Responsible Sourcing Network's 2014 report Cotton Sourcing Snapshot: A Survey of Corporate Practices to End Forced Labor includes survey results and ratings of 49 companies reflecting actions they are taking to stop cotton from Uzbekistan picked with forced labor from entering their supply chains. The survey offered a maximum of 100 points across 11 indicators in the categories of Policy, Public Disclosure, Engagement, and Implementation & Auditing. Only five companies scored over 50 points, 19 companies scored under 25 points, and two companies scored zero. This company was in the bottom five, with a score of only 2.5.
[Source 2014][More on Human Rights]"
assess,19/100 in Fashion Transparency Index,Business Ethics: Criticism,"The 2016 Fashion Transparency Index looks at how much brands know about their supply chains, what kind of policies they have in place and importantly, how much information they share with the public about their practices and products. This company scored 19%, signifying it has little to no information about their supply chain practices available to the public.
[Source 2016][More on Sustainability Reporting]"
assess,Child labour scorecard,Social: lesser criticism,"This website by German NGO Earth Link rates companies on their corporate policies against child labour, production monitoring and accusations of child labour. This company received at least one red mark, indicating poor performance in one or more of these areas.
[Source 2013][More on Human Rights]"
assess,D+ grade at Behind the Barcode,Social: lesser criticism,"D+ grade in the Baptist World Aid Australia's 'Ethical Fashion Report 2017', which grades companies, from A to F, on the strength of their systems to mitigate against the risks of forced labour, child labour, and exploitation in their supply chains. Assessment criteria fall into four main categories: policies, knowing suppliers, auditing and supplier relationships, and worker empowerment.
[Source 2017][More on Workers Rights]"
assess,"Sweatshops in Indonesia, Sri Lanka and the Philippines",Social: minor criticism,"This 2011 report by the International Textile Garment and Leather Workers' Federation (ITGLWF) examined working conditions in 83 factories in Indonesia, Sri Lanka and the Philippines. Investigations found that widespread violations and abuses of workers' rights continue to be the norm, such as underpaying workers, long hours, forced overtime, and repression of the freedom of association. This company's brands were found to be made in one or more of the 83 factories covered in the research. [Listed under Information due to age of report]
[Source 2011][More on Workers rights]"
assess,Fur free,Animals: minor praise,"This company has announced that they don't sell animal fur or are phasing in a fur-free policy.
[Source 2014][More on Animal Rights]"
assess,Angora ban,Animals: minor praise,"This company has taken angora items off the shelves and promised not to use angora again, following a PETA campaign launched in Dec 2013 which revealed the cruelty inflicted on angora rabbits in Chinese factory farms, where 90% of the world's angora is produced.
[Source 2017][More on Animal Rights]"
assess,I:Collect partner,Business Ethics: minor praise,"This company is a partner of I:Collect (aka I:CO), a global collection network to keep discarded clothing and shoes out of landfills. Customers deposit used textiles into recycling dropoff boxes at this company's stores, and I:CO arranges their environmentally-friendly removal, sorting and reuse.
[Source 2014][More on Governance]"
assess,SB 657 disclosure statement,Social: information,"The California Transparency in Supply Chains Act of 2010 (SB 657) requires companies operating in California to disclose their efforts to eradicate slavery and human trafficking from their direct supply chains. KnowTheChain.org has examined this company's disclosure statement and concluded that it addresses the majority of SB 657 requirements. Follow the link to see this company's disclosure statement.
[Source 2013][More on Workers Rights]"
assess,Project JUST profile,Information,"Project JUST examines the manufacturing practices and ethics of fashion brands. Follow the link to see this company's profile.
[Source 2016]"
product,Forever 21,Youth Fashion
