G-Star Australia
yellow
assess,Child labour scorecard,Social: Praise,"This website by German NGO Earth Link rates companies on their corporate policies against child labour, production monitoring and accusations of child labour. This company received three green marks, indicating good performance in all of these areas.
[Source 2013][More on Human Rights]"
assess,MADE-BY partner,Environment: lesser praise ,"MADE-BY is a European not-for-profit organisation who supports fashion brands in developing and implementing sustainability strategies that can be maintained within a commercial environment in order to improve environmental and social conditions in the fashion industry.
[Source 2012][More on Habitats]"
assess,Bangladesh Safety Accord signatory,Social: lesser praise ,"This company has signed the 'Bangladesh Fire and Building Safety Agreement', a program endorsed by Bangladeshi and international unions and labor rights organizations. The ground-breaking program will include independent safety inspections with public reports, mandatory factory building renovations, the obligation by brands and retailers to underwrite the cost of repairs, and a vital role for workers and their unions  all in a legally-binding, enforceable agreement.This company has signed the 'Accord on Fire and Building Safety in Bangladesh', a program endorsed by Bangladeshi and international unions and labor rights organizations. The ground-breaking program includes independent safety inspections with public reports, mandatory factory building renovations, the obligation by brands and retailers to underwrite the cost of repairs, and a vital role for workers and their unions  all in a legally-binding, enforceable agreement.
[Source 2014][More on Workers Rights]"
assess,Supply chain practices in China,Environment: lesser criticism,"This company received a score of 19/100 (retrieved 14-Feb-2018) in the Corporate Information Transparency Index (CITI), a system for evaluating supply chain practices in China, particularly in regards to environmental management and water pollution. Scores are calculated using government compliance data, online monitoring data, and third-party environmental audits, as well as trends in the environmental performance of factories in the company's supply chains.
[Source 2018][More on Habitats]"
assess,Efforts to pay a living wage,Social: lesser criticism,"This company acknowledges the need for a living wage but are doing little so far to make it a reality, according to this 2014 report by the Clean Clothes Campaign which grades companies on their efforts to ensure workers in its supply chain receive a living wage. 
[Source 2014][More on Workers Rights]"
assess,bluesign member,Environment: minor praise,"The bluesign® Standard sets ""best practices"" for the use of chemicals and resources  including water and energy  in the textile industry. Textile manufacturers who are bluesign system partners agree to establish management systems to improve environmental performance in five key areas of the production process: resource productivity, consumer safety, water emissions, air emissions, and occupational health and safety. They regularly report their progress, are subject to on-site audits, and must meet improvement goals to maintain their status.
[Source 2016][More on Habitats]"
assess,Fashion Loved by Forest member,Environment: minor praise,"This company is a member of the Fashion Loved by Forest campaign, which came about when research found that millions of trees are used every year to produce dissolving pulp, a key ingredient for fabrics such as rayon/viscose. The campaign seeks to phase out the use of endangered forest fibre in fabric.
[Source 2015][More on Forests]"
assess,Detox commitment,Environment: minor praise,"Greenpeace launched its ""Detox My Fashion"" campaign in 2011 to expose the direct links between global clothing brands, their suppliers and toxic water pollution around the world. As a result, many companies, including this one, committed to Greenpeace's Detox Program. The 2016 Detox Catwalk report focused on implementation, assessing the steps taken by fashion brands to fulfil their commitments using three criteria: Detox 2020 plan, PFC elimination and Transparency. This company is ""committed to Detox and has made progress implementing its plans, but its actions need to evolve faster to achieve the 2020 Detox goal"".
[Source 2016][More on Habitats]"
assess,Zero discharge of hazardous chemicals ,Environment: minor praise,"In 2011, a group of major apparel and footwear brands and retailers, including this company, made a shared commitment to help lead the industry towards zero discharge of hazardous chemicals by 2020. It includes specific commitments and timelines to realize this shared goal.
[Source 2017][More on Habitats]"
assess,Angora ban,Animals: minor praise,"This company has taken angora items off the shelves and promised not to use angora again, following a PETA campaign launched in Dec 2013 which revealed the cruelty inflicted on angora rabbits in Chinese factory farms, where 90% of the world's angora is produced.
[Source 2017][More on Animal Rights]"
assess,Better Cotton Initiative member,Business Ethics: minor praise,"This company is a member of the Better Cotton Initiative, a voluntary initiative which encourages the adoption of better management practices in cotton cultivation to achieve measurable reductions in key environmental impacts, while improving social and economic benefits for cotton farmers, small and large, worldwide.
[Source 2016][More on Multi-Stakeholder Initiatives]"
assess,Textile Exchange member,Business Ethics: minor praise,"Textile Exchange (formerly known as Organic Exchange) is a US-based non-profit organization which operates internationally and is committed to the responsible expansion of textile sustainability across the global textile value chain, with a special focus on organic cotton.
[Source 2013][More on Multi-Stakeholder Initiatives]"
assess,GSRD Foundation,Business Ethics: minor praise,"In 2007, the GSRD Foundation was set up by G-Star with the aim to make a positive impact on communities in the countries where G-Star products are manufactured. 
[Source 2013][More on Finance]"
assess,Corporate responsibility claims,Business Ethics: minor praise,"This company has Corporate Responsibility claims on its website, including a Supplier Code of Conduct, use of sustainable materials, minimising carbon emissions, and community involvement.
[Source 2013][More on Sustainability Reporting]"
assess,'C' rating at rankabrand.org,Business Ethics: information,"Rank a Brand searches the websites of brands for the answers to carefully targeted questions. From this they calculate sustainability scores based on the themes of environment, climate, labor issues, and transparency. Brands owned by this company received a 'C'.
[Source 2015][More on Sustainability Reporting]"
product,G-Star,Menswear (casual)
product,G-Star,Denim
