American Apparel
yellow
assess,100% on Corporate Equality Index,Social: lesser praise ,"This company is listed as having best practice on a report card on lesbian, gay, bisexual and transgender equality in corporate America.
[Source 2017][More on Workers Rights]"
assess,B grade at Behind the Barcode,Social: lesser praise ,"B grade in the Baptist World Aid Australia's 'Ethical Fashion Report 2017', which grades companies, from A to F, on the strength of their systems to mitigate against the risks of forced labour, child labour, and exploitation in their supply chains. Assessment criteria fall into four main categories: policies, knowing suppliers, auditing and supplier relationships, and worker empowerment.
[Source 2017][More on Workers Rights]"
assess,Child labour scorecard,Social: lesser criticism,"This website by German NGO Earth Link rates companies on their corporate policies against child labour, production monitoring and accusations of child labour. This company received at least one red mark, indicating poor performance in one or more of these areas.
[Source 2013][More on Human Rights]"
assess,'D' rating at rankabrand.org,Business Ethics: lesser criticism,"Rank a Brand searches the websites of brands for the answers to carefully targeted questions. From this they calculate sustainability scores based on the themes of environment, climate, labor issues, and transparency. Brands owned by this company received a 'D'.
[Source 2017][More on Sustainability Reporting]"
assess,Breaching advertising codes,Social: minor criticism,"This company has been criticised for offensive advertising. In 2012 the Advertising Standards Bureau upheld complaints about a print ad by this company on the grounds that it breached advertising codes. The ad was subsequently discontinued or modified.
[Source 2012][More on Irresponsible Marketing]"
assess,Fur free retailer,Animals: minor praise,"This retailer has committed to being a fur free retailer, as recognised by the International Fur Free Retailer Program.
[Source 2014][More on Animal Rights]"
assess,SB 657 disclosure statement,Social: information,"The California Transparency in Supply Chains Act of 2010 (SB 657) requires companies operating in California to disclose their efforts to eradicate slavery and human trafficking from their direct supply chains. KnowTheChain.org has examined this company's disclosure statement and concluded that it addresses the majority of SB 657 requirements. Follow the link to see this company's disclosure statement.
[Source 2013][More on Workers Rights]"
assess,Cotton sourcing (As You Sow),Social: information,"Responsible Sourcing Network's 2014 report Cotton Sourcing Snapshot: A Survey of Corporate Practices to End Forced Labor includes survey results and ratings of 49 companies reflecting actions they are taking to stop cotton from Uzbekistan picked with forced labor from entering their supply chains. The survey offered a maximum of 100 points across 11 indicators in the categories of Policy, Public Disclosure, Engagement, and Implementation & Auditing. Only five companies scored over 50 points, 19 companies scored under 25 points, and two companies scored zero. This company received a score of 32.
[Source 2014][More on Human Rights]"
assess,Project JUST profile,Information,"Project JUST examines the manufacturing practices and ethics of fashion brands. Follow the link to see this company's profile.
[Source 2016]"
product,American Apparel,Youth Fashion
product,American Apparel,Womens Fashion
product,American Apparel,Menswear (casual)
