Specialty Fashion Group
ltgreen
assess,Bangladesh Safety Accord signatory,Social: lesser praise ,"This company has signed the 'Accord on Fire and Building Safety in Bangladesh', a program endorsed by Bangladeshi and international unions and labor rights organizations. The ground-breaking program includes independent safety inspections with public reports, mandatory factory building renovations, the obligation by brands and retailers to underwrite the cost of repairs, and a vital role for workers and their unions  all in a legally-binding, enforceable agreement.
[Source 2014][More on Workers Rights]"
assess,B grade at Behind the Barcode,Social: lesser praise ,"B grade in the Baptist World Aid Australia's 'Ethical Fashion Report 2017', which grades companies, from A to F, on the strength of their systems to mitigate against the risks of forced labour, child labour, and exploitation in their supply chains. Assessment criteria fall into four main categories: policies, knowing suppliers, auditing and supplier relationships, and worker empowerment.
[Source 2017][More on Workers Rights]"
assess,Efforts to pay a living wage,Social: lesser praise ,"Oxfam Australia's Company Tracker compares the big clothing brands on their efforts to pay a living wage to the women working in their factories. This company has released the names and addresses of at least 70% of their supplier factories, and has taken some action towards paying a living wage within a set timeframe in the supply chain.
[Source 2017][More on Workers Rights]"
assess,Breaching advertising codes,Social: minor criticism,"This company has been criticised for offensive advertising. In 2016 the Advertising Standards Bureau upheld complaints about a City Chic store window video ad by this company on the grounds that it breached advertising codes. The ad was subsequently discontinued or modified.
[Source 2016][More on Irresponsible Marketing]"
assess,Rejecting Burma,Social: minor praise,"In Oct 2009, as a result of Burma Campaign Australia's 'Don't Deal with Burma' campaign, Specialty Fashion Group committed to stop sourcing products from Burma and dealing with companies that trade in Burma.
[Source 2009][More on Human Rights]"
assess,Make Fashion Traffik Free Protocol signatory,Business Ethics: minor praise,"This company has signed the Make Fashion Traffik Free Protocol, an initiative of Stop the Traffik Australia. Fashion companies that sign the Protocol commit to fully tracing their supply chain and to work to ensuring better working conditions.
[Source 2016][More on Multi-Stakeholder Initiatives]"
assess,Ethical trade claims,Business Ethics: minor praise,"This company has CSR claims on its website in the areas of ethical trade, sourcing policies, product safety, packaging and supply chain transparency.
[Source 2016][More on Sustainability Reporting]"
assess,Supplier Factory Disclosure List,Business Ethics: minor praise,"This company is one of of a handful of major Australian fashion retailers to publish the names and addresses of their supplier factories.
[Source 2016][More on Governance]"
assess,Victim of fraud,Business Ethics: information,"In 2010 SFG's head of property, Simon Feldman, was charged with 226 counts of fraud. The NSW Supreme Court was told Feldman siphoned most of a missing $16.7 million to ""prop up"" three private businesses he ran with Richard Bamford.
[Source 2011][More on Finance]"
product,Autograph,Womens Fashion
product,City Chic,Womens Fashion
product,Crossroads,Womens Fashion
product,Katies,Womens Fashion
product,Millers,Womens Fashion
