Gap
red
assess,Supply chain practices in China,Environment: Praise,"This company received a score of 61/100 (retrieved 14-Feb-2018) in the Corporate Information Transparency Index (CITI), a system for evaluating supply chain practices in China, particularly in regards to environmental management and water pollution. Scores are calculated using government compliance data, online monitoring data, and third-party environmental audits, as well as trends in the environmental performance of factories in the company's supply chains.
[Source 2018][More on Habitats]"
assess,CDP Climate A List,Environment: Praise,"CDP's 2016 report ""Out of the starting blocks"" reveals which companies around the world are doing the most to combat climate change. This company is included on the A List.
[Source 2016][More on Climate Change]"
assess,Ethical Trading Initiative member,Social: Praise,"The Ethical Trading Initiative (ETI) is an alliance of companies, trade unions and voluntary organisations. They work in partnership to improve the lives of workers across the globe who make or grow consumer goods - everything from tea to T-shirts, from flowers to footballs. 
[Source 2016][More on Workers Rights]"
assess,77/100 in KnowTheChain Benchmark,Social: Praise,"In 2016 KnowTheChain benchmarked 60 large global companies in the ICT, Food & Beverage, and Apparel & Footwear sectors on their efforts to address forced labour and human trafficking in their supply chains. This company received a score of 77/100.
[Source 2016][More on Workers Rights]"
assess,Child labour scorecard,Social: lesser praise ,"This website by German NGO Earth Link rates companies on their corporate policies against child labour, production monitoring and accusations of child labour. This company received at least one green mark, and no red marks, indicating good performance in one or more of these areas.
[Source 2013][More on Human Rights]"
assess,100% on Corporate Equality Index,Social: lesser praise ,"This company is listed as having best practice on a report card on lesbian, gay, bisexual and transgender equality in corporate America.
[Source 2017][More on Workers Rights]"
assess,Cotton sourcing (As You Sow),Social: lesser praise ,"Responsible Sourcing Network's 2014 report Cotton Sourcing Snapshot: A Survey of Corporate Practices to End Forced Labor includes survey results and ratings of 49 companies reflecting actions they are taking to stop cotton from Uzbekistan picked with forced labor from entering their supply chains. The survey offered a maximum of 100 points across 11 indicators in the categories of Policy, Public Disclosure, Engagement, and Implementation & Auditing. Only five companies scored over 50 points, 19 companies scored under 25 points, and two companies scored zero. Although this company scored under 50 points, it was given a special mention in the report for its efforts to address the issue of Uzbek cotton.
[Source 2014][More on Human Rights]"
assess,Uzbek cotton commitment,Social: lesser praise ,"This company has signed the Cotton Pledge with the Responsible Sourcing Network, signifying a public commitment to not use Uzbekistani cotton. (Uzbekistan is the world's fifth largest exporter of cotton and has for decades been criticised for using the forced labour of its schoolchildren to harvest that cotton by hand under appalling conditions. This practice is organised and controlled by the central government).
[Source 2016][More on Human Rights]"
assess,B- grade at Behind the Barcode,Social: lesser praise ,"B- grade in the Baptist World Aid Australia's 'Ethical Fashion Report 2017', which grades companies, from A to F, on the strength of their systems to mitigate against the risks of forced labour, child labour, and exploitation in their supply chains. Assessment criteria fall into four main categories: policies, knowing suppliers, auditing and supplier relationships, and worker empowerment.
[Source 2017][More on Workers Rights]"
assess,Workers rights,Social: lesser praise ,"Oxfam Australia's 2016 Naughty or Nice list ranks the biggest and most popular clothing brands on what they are actually doing to protect and support the women making our clothes, especially on whether brands are bold enough to bring the list of factories that make their clothes out of hiding. This company has been dubbed 'Nice', as they have published a full list of their supplier factories.
[Source 2016][More on Workers Rights]"
assess,Human Rights Benchmark,Social: lesser praise ,"The 2017 Corporate Human Rights Benchmark assessed 98 of the largest publicly traded companies in the world from the Agricultural Products, Apparel and Extractives sectors on 100 human rights indicators. This company's score was in the 40-49 band range.  The overall average score was 28.7%.
[Source 2017][More on Human Rights]"
assess,65/100 in Fashion Transparency Index,Business Ethics: lesser praise ,"The 2016 Fashion Transparency Index looks at how much brands know about their supply chains, what kind of policies they have in place and importantly, how much information they share with the public about their practices and products. This company scored 65%, signifying it is doing a bit more than the others when it comes to having policies and commitments in place and auditing and reporting activities, but could be doing more.
[Source 2016][More on Sustainability Reporting]"
assess,Commitment to zero deforestation 1/5,Environment: Criticism,"The Forest 500 identifies, ranks, and tracks the governments, companies and financial institutions worldwide that together could virtually eradicate tropical deforestation. Rankings are based on their public policies and commitments and potential impacts on tropical forests in the context of forest risk commodities (palm oil, soya, beef, leather, timber, and pulp and paper). This company received a score of 1/5.
[Source 2016][More on Forests]"
assess,Workers rights in India & Indonesia,Social: Criticism,"This 2016 report from the Asia Floor Wage Alliance finds evidence of widespread exploitation in GAP supplier factories in India and Indonesia. 
[Source 2016][More on Workers Rights]"
assess,Public Eye Award Winner 2014,Social: Criticism,"Public Eye Awards are given to companies with the worst record in terms of environmental pollution and human rights violations. Gap has refused to sign the binding agreement, Accord on Fire and Building Safety in Bangladesh. Instead, it is actively undermining serious reform by promoting a non-binding corporate-controlled program.
[Source 2014][More on Workers Rights]"
assess,Cotton sourcing (Rank a Brand),Social: Criticism,"In 2016 Rank a Brand assessed 37 major cotton-using companies on their commitment and performance with regard to sustainable cotton by looking at each company's cotton sourcing policies, use of sustainable cotton, and traceability. This company scored 0.5/19.5, making it one of the weakest performing companies.
[Source 2016][More on Human Rights]"
assess,Human rights violations,Social: Criticism,"This company appeared on Global Exchange's 2014 list of Most Wanted Corporate Criminals for refusal to sign the Accord of Fire and Building Safety in Bangladesh, refusal to compensate victims' families, workers' rights violations, and unsafe building conditions.
[Source 2017][More on Human Rights]"
assess,Sweatshops in Bangladesh,Social: Criticism,"This 2011 report reveals young women sewing US$26.95 toddler denim shorts for GAP earn just 20 to 28 cents an hour, working 12 to 14 hour shifts, with only one day off per month. J.C.Penney and Phillips-Van Heusen are other major labels sewn at the Hameen Factory in Bangladesh. Twenty-nine workers died in a fire in this factory in Dec 2010. Management gave just $2,083.33 in compensation to the families of the dead workers.
[Source 2011][More on Workers Rights]"
assess,Workers rights in Bangladesh,Social: Criticism,"The average worker in the Bangladeshi garment industry is getting paid only one third of what is considered to be a living wage. Low wages and long working hours have been found to play a key role in parents' decisions to take their children out of school and let them work in various jobs.  This company was identified in SOMO's 2017 report 'Branded Childhood' as contributing to this situation.
[Source 2017][More on Workers Rights]"
assess,Wage theft in Haiti,Social: Criticism,"This 2013 report by the Workers Rights Consortium reveals that the majority of Haitian garment workers are being denied nearly a third of the wages they are legally due as a result of the factories' theft of their income. Wages for garment industry workers in Haiti are already among the lowest in the world. This company was named as being complicit in this wage theft.
[Source 2013][More on Workers Rights]"
assess,Workers rights in Cambodia,Social: Criticism,"This company is one of the top 5 companies sourcing from Cambodia, where the minimum wage is just 21% of what Asia Floor Wage calculate to be a living wage for the country. Cambodia's garment workers endure excessive overtime, low wages, malnourishment (sometimes leading to mass fainting), violence and intimidation.
[Source 2014][More on Workers Rights]"
assess,Conflict minerals rating,Social: Criticism,"As You Sow's 2017 report, Mining the Disclosures, is a deep analysis of 206 companies' human rights performance in relation to sourcing conflict minerals from the Democratic Republic of the Congo (DRC). This company's score was below 40% (Weak).
[Source 2017][More on Human Rights]"
assess,38.6% in Newsweek Green Ranking 2017,Business Ethics: Criticism,"This company received a score of 38.6/100 in the Newsweek Green Ranking 2017, which ranks the world's largest publicly traded companies on eight indicators covering energy, greenhouse gases, water, waste, fines and penalties, linking executive pay to sustainability targets, board-level committee oversight of environmental issues and third-party audits. Ranking methodology by Corporate Knights and HIP Investor.
[Source 2017][More on Sustainability Reporting]"
